Median_Household_Income,Total_Population,PRICE,Avg_Household_Size,Gini_Index,ZIP_CODE,YEAR,Employment_Rate,Below_Poverty_Rate,Rate_College_or_Higher,Black_Portion,White_Portion,American_Indian_and_Alaska_Native_Portion,Asian_Portion
78851,61376,303400,3.14,0.3963,92562,2012,86.40579425163045,7.1215302841393795,61.53433620250449,4.368156934306569,74.5796402502607,1.2594499478623566,7.144486444212722
72942,43676,427400,2.94,0.4270,92019,2012,88.30065359477123,10.49765821470595,53.3335632738937,3.4847513508563055,80.4721128308453,0.52889458741643,3.3015843941752907
53425,72033,360800,4.09,0.3909,92805,2012,85.77371503640046,20.76017265222311,29.6448087431694,1.2563686088320631,77.20905696000445,0.5566892951841518,6.978745852595339
83357,23815,276200,3.59,0.3296,92596,2012,90.54672771343927,5.990492617054394,60.61602229686272,2.9099307159353347,72.3745538526139,0.3107285324375394,10.652949821541045
65998,58181,471000,3.13,0.4107,92780,2012,90.72770671399718,12.395952060235555,50.31802120141343,2.84629002595349,55.038586480122376,0.7528230865746549,15.283339921967654
87122,14695,500500,2.66,0.4224,92010,2012,92.90605313612708,7.243611584327087,62.2739809990806,0.2994215719632528,83.8244300782579,0.6873086083701939,9.874106839060905
95371,22416,660800,2.52,0.4561,92011,2012,93.99007535379525,7.284975017844397,62.34595491986463,0.6647037830121342,83.60992148465381,0.17844396859386152,8.40024982155603
51013,45685,267000,3.14,0.3798,92058,2012,89.05551351723189,10.823245114668774,54.21424687330071,7.442267702747072,59.16821713910474,1.07037320783627,4.701762066323738
55071,27598,394100,2.53,0.4296,92081,2012,90.72617946345976,13.214967973929657,60.374986906881745,4.127110660192768,79.6833103848105,0.4239437640408726,5.34459018769476
224423,1381,1000001,4.43,0.2686,92145,2012,98.81656804733728,1.7378711078928313,62.34357224118317,2.9688631426502536,50.0362056480811,0.0,41.202027516292546
60042,598,148700,2.71,0.5198,92322,2012,68.81028938906752,4.849498327759197,57.89473684210527,0.0,93.64548494983278,0.0,0.0
66333,19986,215600,3.72,0.3771,92344,2012,82.30778315814338,14.601053057918186,47.574195841478584,8.01060742519764,69.50865605924147,2.3666566596617633,5.288702091464025
49219,139,198600,2.01,0.2746,92378,2012,100.0,26.618705035971225,40.0,0.0,100.0,0.0,0.0
99063,181,286500,2.32,0.2605,92385,2012,100.0,0.0,49.6551724137931,0.0,90.05524861878453,0.0,9.94475138121547
39519,2335,177900,2.95,0.4335,92391,2012,85.43123543123544,15.994854202401374,48.188405797101446,0.556745182012848,73.83297644539614,0.0,0.0
42223,43378,156900,3.21,0.4423,92395,2012,83.4606794404608,26.643453062559885,43.75074895146794,13.253262022223247,68.86901194153718,0.730785190649638,5.350638572548296
121769,19215,934000,2.68,0.4886,92603,2012,93.10199346060543,8.278180481142977,55.425556320256945,0.5776736924277908,60.16133229247983,0.15092375748113454,35.066354410616704
29590,16855,422400,2.63,0.6495,92617,2012,93.42394288852279,44.72812317287079,36.003065721402564,1.4595075645209137,49.25541382379116,0.9314743399584694,37.899733016908925
36713,16325,205800,1.42,0.4727,92637,2012,89.15297092288242,9.872220174468609,56.84540261654689,0.888208269525268,86.90964777947933,0.0,10.248085758039817
156375,514,724100,2.76,0.1740,92678,2012,100.0,0.8298755186721992,78.17109144542773,3.3073929961089497,84.43579766536965,0.0,2.9182879377431905
53963,34350,158300,3.88,0.3949,92394,2012,83.68005434321134,25.068593990497224,42.691131498470945,21.924308588064044,49.633187772925766,1.6506550218340612,4.151382823871907
44397,45080,156300,2.96,0.4586,92544,2012,83.98942274110662,18.897179090766507,45.18911276069282,3.5137533274179233,78.55146406388643,1.0270629991126885,1.8012422360248446
149667,7524,1000001,2.73,0.5197,92067,2012,97.05665930831493,5.980861244019139,53.08832018472196,0.0,93.46092503987241,0.23923444976076555,2.7644869750132908
35179,8692,153300,3.24,0.4838,92250,2012,80.4920477137177,21.606360912652686,36.72658467360454,0.17257248044178555,78.08329498389324,1.023930050621261,0.2991256327657616
46500,53,84400,2.65,0.3595,92364,2012,100.0,41.509433962264154,83.33333333333334,0.0,100.0,0.0,0.0
40609,38642,153400,2.58,0.4354,92545,2012,84.72369417108251,14.018398494668618,44.58894040483999,5.745044252367889,73.09921846695305,1.4388489208633095,4.280316753791212
75640,50759,606500,2.64,0.4021,92626,2012,92.85738249404503,10.034003339973038,61.418629706199226,2.1671033708307887,71.93798144171477,0.3487066333064087,13.696093303650583
53541,32464,434500,2.46,0.4588,93001,2012,89.22749822820694,16.508820798514392,50.55013586351285,1.176688023656974,74.25763923114836,0.9610645638245442,2.3687777230162643
72987,15867,665000,2.58,0.4375,93013,2012,92.68403686426214,7.249574481497826,51.54129594679608,0.485283922606668,77.76517300056722,1.7394592550576669,2.2814646751118675
51964,24075,314100,2.89,0.4028,93041,2012,86.66459111664591,15.671508778183762,48.79806027017665,4.423676012461059,66.85773624091381,3.67601246105919,5.906542056074766
52009,32327,746600,2.60,0.4348,93101,2012,91.48838630806846,20.290852228303365,46.754183496826315,1.4662665883008013,71.42945525412195,0.43926129860488133,3.662573081325208
42260,2053,154200,3.74,0.3719,93206,2012,93.23076923076923,29.428989751098094,29.88084326306141,3.653190452995616,81.53921091086215,0.5845104724792985,0.0
76014,29698,429500,2.86,0.3815,93004,2012,90.77488436925806,7.629234714536374,59.442548350398184,1.144858239612095,73.93427166812579,0.66671156306822,2.9698969627584346
103618,35720,548300,3.34,0.3520,93021,2012,93.5000506226587,5.5314381739252205,59.165961992077975,0.8762597984322508,77.85274356103024,0.31075027995520715,6.4557670772676365
75659,6698,447700,2.78,0.3961,93022,2012,86.42358417377812,8.095453858933697,61.94690265486725,0.3135264257987459,87.60824126604957,1.2541057031949836,1.2541057031949836
42909,1535,179800,2.09,0.4026,93222,2012,77.39018087855297,8.469055374592834,69.33656957928802,1.4332247557003257,90.6840390879479,4.169381107491857,1.758957654723127
79358,931,528900,3.16,0.3164,93962,2012,97.2568578553616,1.3963480128893664,73.89162561576354,0.0,87.32545649838883,0.7518796992481203,2.7926960257787328
39702,3114,118100,3.92,0.3797,93272,2012,91.5895061728395,16.559485530546624,19.70705725699068,0.09633911368015415,89.21001926782274,0.0,0.0
42822,53514,177800,2.71,0.4736,93308,2012,87.96706493041572,23.451676528599606,42.58419493318822,2.6778039391561084,86.23164031842134,0.83716410658893,1.3958964009418096
57837,14949,387400,2.33,0.4052,93402,2012,92.51101321585902,8.076328697171268,61.88224799286351,0.2675764265168239,83.11592748678841,0.5752893170111714,6.100742524583584
41613,238,89200,3.72,0.1527,93429,2012,100.0,0.0,0.0,0.0,100.0,0.0,0.0
61653,2710,705300,1.98,0.4686,93430,2012,90.30347890451517,15.208564045773349,59.36675461741425,0.0,94.4649446494465,0.6642066420664207,2.952029520295203
85462,55662,434700,2.93,0.3748,93063,2012,90.88416723783413,7.895976803189561,61.65647491747389,1.758830081563724,75.19492652078618,0.1437246236211419,9.643922244978622
22251,1900,133500,1.79,0.4643,93205,2012,87.05035971223022,17.63157894736842,52.29142185663925,0.0,94.15789473684211,5.0,0.0
60455,486,102400,2.64,0.3942,93224,2012,91.50943396226415,7.20164609053498,45.14285714285714,0.0,99.38271604938271,0.0,0.0
36875,383,315400,2.19,0.5540,93226,2012,91.04477611940298,26.1455525606469,53.58361774744027,1.5665796344647518,92.95039164490862,0.0,3.6553524804177546
21438,5308,132000,2.09,0.4893,93240,2012,88.73315363881402,24.75019215987702,47.64061010486177,1.092690278824416,95.72343632253202,0.9796533534287867,0.0
59107,261,117500,3.48,0.3436,93251,2012,82.38993710691824,2.2988505747126435,37.267080745341616,0.0,92.33716475095785,0.7662835249042145,0.0
53852,3273,307800,2.28,0.4362,93265,2012,83.24154209284028,7.537688442211055,68.26186830015314,0.6110601894286587,91.41460433852735,0.3360831041857623,0.36663611365719523
62813,133,272200,2.71,0.3073,93287,2012,86.88524590163934,0.0,46.846846846846844,0.0,90.97744360902256,0.0,0.0
48412,59051,169200,2.69,0.4473,93309,2012,89.34526088621254,18.604333964162105,48.02102911933753,9.84403312390984,71.42808758530762,0.5639193239741918,4.518128397486918
85380,41234,249400,3.04,0.4301,93311,2012,92.97836129345977,8.466707391569946,57.67197901956828,6.484939612940776,66.3384585536208,0.9021681136925838,12.831643789106078
69069,5394,471200,3.00,0.4441,93427,2012,95.18147684605756,6.703069101864055,49.163790814972124,0.44493882091212456,71.93177604746013,2.9847979236188356,4.560622914349278
61815,42613,371500,2.60,0.4377,93446,2012,91.2029478986893,10.537204822715275,54.362854686156496,3.092952854762631,80.14455682538193,1.7482927745054326,1.8327740360922724
54444,4261,315000,3.03,0.4133,93451,2012,89.281210592686,18.192656175488793,48.01512287334593,0.14081201595869514,70.17132128608307,1.9948368927481812,0.46937338652898386
41731,626,146400,2.74,0.3049,93254,2012,91.56118143459916,22.20447284345048,45.5470737913486,0.0,81.46964856230032,3.993610223642172,0.0
26719,2173,164900,2.03,0.4792,93285,2012,90.03322259136213,30.57354301572618,61.57860404435746,0.0,98.66543948458353,0.0,0.0
38798,9650,165000,3.80,0.4149,93286,2012,81.19225692916851,23.60229047371161,34.81380915438324,0.31088082901554404,76.29015544041451,0.5906735751295337,0.34196891191709844
90632,54750,246100,3.07,0.3613,93312,2012,94.22519589251851,4.496850739709975,62.644006617536476,3.280365296803653,79.62922374429223,1.1305936073059362,6.646575342465753
82992,9838,933600,2.29,0.4981,93109,2012,95.68112290804392,9.21480878763222,61.5785764622974,3.2018702988412278,85.47468997763772,0.24395202276885547,3.4356576539947143
95636,16901,776900,2.69,0.4177,93111,2012,92.24857268335529,3.6009586578789694,51.50582362728785,1.4318679368084728,74.315129282291,0.40234305662386843,6.106147565232827
25132,1014,116400,3.57,0.4476,93201,2012,89.19753086419753,49.802761341222876,25.343811394891947,2.564102564102564,83.13609467455622,3.353057199211045,0.0
47240,14691,198800,2.96,0.4618,93221,2012,84.96616651956458,22.732919254658384,49.93244764692637,1.7017221428085223,88.60526853175413,1.0346470628275815,0.39479953713157717
54274,66186,200700,3.14,0.4209,93230,2012,87.37277456460629,18.060540707078488,48.39680112311665,5.408998881938778,79.43976067446287,0.6527060103345118,3.405554044662013
56637,28311,578900,2.28,0.4895,93401,2012,91.6802021295795,19.187952588536223,59.218855980104,2.6102928190456005,85.68400974886087,0.5863445303945463,5.213521246158736
28750,281,170200,2.05,0.4526,93207,2012,86.48648648648648,28.880866425992778,48.372093023255815,0.0,86.83274021352312,0.3558718861209964,0.0
52760,912,195000,2.18,0.5284,93544,2012,95.25,1.644736842105263,51.10192837465565,4.057017543859649,69.73684210526315,0.0,0.0
48131,68590,201400,3.26,0.4474,93727,2012,84.43022641861043,22.831251746914397,49.46405033698923,6.772124216358069,42.59367254701852,0.9316226855226709,19.47660008747631
27927,15341,156600,4.08,0.4475,93204,2012,78.96411525543574,39.05558683935323,21.83436002737851,4.204419529365752,71.37083632096996,0.5997001499250375,1.538361254155531
55243,1496,256500,1.89,0.5277,93238,2012,89.84375,10.093056549749463,57.44167337087691,1.2032085561497325,86.22994652406418,5.949197860962567,0.6684491978609626
29800,1450,120000,3.59,0.3342,93266,2012,80.55077452667814,40.68150208623088,14.166666666666666,0.8965517241379309,80.48275862068965,0.0,0.0
68200,6400,681000,2.22,0.4337,93428,2012,91.97051978277734,6.11954459203036,55.91669910471,0.03125,91.9375,1.046875,1.296875
48500,7030,199400,3.88,0.3279,93434,2012,90.87591240875912,16.735981643482,29.601613716591025,0.8108108108108109,84.67994310099573,1.7354196301564724,2.190611664295875
68750,1723,353900,2.76,0.4603,93440,2012,90.625,14.741729541497389,54.296160877513714,0.0,67.20835751596054,2.379570516540917,2.8438769587928032
44970,72231,125500,3.48,0.4381,93535,2012,86.57711021789719,25.16001006176808,40.6049750239669,20.855311431379878,65.1493126220044,0.6700724065844305,3.6701693178829036
90281,7153,459000,2.87,0.3993,93510,2012,90.18783291281188,11.355311355311356,58.97383483237939,1.607717041800643,87.34796588843842,0.0,1.0485111142178107
56250,1516,232300,2.29,0.3586,93513,2012,95.20089285714286,8.853118712273641,54.457193292144744,0.5936675461741424,78.62796833773086,15.699208443271766,1.58311345646438
59063,424,174200,1.72,0.4117,93517,2012,91.85185185185185,9.16030534351145,67.66169154228857,2.8301886792452833,59.43396226415094,8.49056603773585,8.018867924528301
56694,12160,159500,3.42,0.3734,93543,2012,89.21232876712328,13.5123932686728,35.87996330756126,6.694078947368422,43.83223684210527,0.4276315789473685,1.044407894736842
62129,32021,185200,2.54,0.4019,93555,2012,91.26614648219788,11.81369134317016,60.245763932222914,4.98110614908966,79.94128852940257,0.9962212298179319,3.4040161144249086
61604,1186,293100,2.92,0.4396,93604,2012,71.4041095890411,10.097431355181577,64.07263294422827,4.8903878583473865,82.46205733558179,0.8431703204047217,0.08431703204047217
54518,11053,238300,2.76,0.4658,93614,2012,85.84776663628077,11.052535902563172,57.27824109173616,0.44331855604813175,92.6626255315299,3.094182574866552,0.3528453813444314
47877,6730,225000,3.34,0.4422,93625,2012,89.55034832172261,22.245603487148653,45.851742758959254,1.7979197622585437,44.39821693907875,0.6389301634472511,9.50965824665676
44724,18039,182400,3.62,0.4556,93630,2012,89.01085036588444,27.021630615640603,34.872233304835184,0.11641443538998836,77.36016408891845,0.2993514052885415,5.5712622650923
55304,16666,232100,3.19,0.4352,93631,2012,85.63247011952191,17.888935989826198,44.47914567801733,0.078003120124805,67.39469578783151,0.93603744149766,4.22416896675867
50672,39577,186200,3.50,0.3864,93637,2012,91.16984349308812,20.076105833077946,40.668649184464265,3.1786138413725142,80.73628622684893,1.0864896278141345,3.5702554513985394
30361,594,268900,2.56,0.5378,93641,2012,78.97196261682244,7.18562874251497,24.507042253521128,2.861952861952862,93.93939393939394,0.0,0.5050505050505051
50871,2829,269400,2.50,0.4659,93643,2012,74.79300827966881,19.123365146694944,47.05575820739969,0.0,72.039589961117,19.264757864969955,0.03534817956875221
56607,8494,234900,4.02,0.3414,93926,2012,93.78776891467247,15.777042985356637,28.4640171858217,1.4363079821050153,82.61125500353191,0.2825523899222981,1.342123852130916
56662,42763,388800,3.50,0.3850,90242,2012,88.9676687464549,14.667398882574853,42.762876994138885,5.528143488529804,50.592802188808086,0.27126254004630174,5.9139910670439395
76274,44295,402300,3.54,0.3646,90620,2012,92.41987838888127,7.474402730375426,55.43618093946664,2.6594423749858898,59.86905971328592,0.6750197539225646,25.829100349926627
104814,15316,265000,2.34,0.3507,95134,2012,93.70762711864407,6.078522553643792,47.20573908422637,7.815356489945155,31.124314442413166,0.4962131104727083,48.34160355184121
14870,5808,187500,1.98,0.4630,95202,2012,69.76623376623377,51.49982560167422,29.76878612716763,18.64669421487603,57.05922865013774,2.169421487603306,10.0034435261708
73603,41153,201400,3.21,0.3561,95209,2012,84.98888439773647,10.272283332511222,58.465506621496765,10.86676548489782,52.08611765849391,0.826185211284718,22.768692440405317
53846,5062,279300,2.18,0.4500,95222,2012,94.17889256980597,10.093943633819707,56.747049769112365,0.2765705254839984,93.57961280126432,0.6519162386408534,0.0
45982,956,425000,3.61,0.3771,95466,2012,95.29702970297029,40.12738853503185,39.784946236559136,3.6610878661087867,71.65271966527197,0.0,0.7322175732217573
38671,12602,298900,2.36,0.4554,95490,2012,90.64055758380351,20.178372352285397,48.399731423455684,0.05554673861291858,89.07316299000159,2.8963656562450404,1.3013807332169498
50844,2009,329900,2.99,0.5237,95551,2012,86.68831168831169,17.371826779492284,52.87539936102237,0.09955201592832255,86.01294176207068,6.072672971627675,1.3439522150323544
42428,3388,224000,2.57,0.5198,95562,2012,86.74463937621833,15.19361513449601,48.56439704675964,1.475796930342385,85.1534828807556,5.017709563164108,1.6233766233766231
109676,117,498200,2.13,0.1006,95587,2012,100.0,0.0,100.0,0.0,100.0,0.0,0.0
43750,183,131300,2.29,0.5640,95601,2012,69.0,31.693989071038253,49.2063492063492,0.0,96.72131147540983,3.278688524590164,0.0
71043,20638,305300,2.99,0.3817,95620,2012,91.06070713809206,9.386281588447654,43.778065301773346,1.889717995929838,74.06240914817327,0.5669153987789515,2.8345769938947574
93896,40882,575800,3.44,0.3888,95132,2012,90.20725638919754,10.233415233415233,53.22317051025966,2.5414607895895505,23.854018883616263,0.053813414216525614,61.41822807103371
113806,21159,747200,2.96,0.4117,95135,2012,90.57303251774177,3.6877485324749095,58.131416837782346,1.569072262394253,39.0141311026041,0.08507018290089324,52.332340847866156
87564,42565,523800,2.83,0.3969,95136,2012,90.42900302114803,8.46269994809607,57.650711337040704,3.3713144602372838,51.21813696699166,0.9820274873722543,29.26817808058264
60366,25219,232500,3.63,0.4336,95212,2012,85.94370096908168,12.107212553267752,48.04122304122304,10.242277647805226,36.06011340655855,0.29342955707997936,37.93171814901463
107697,892,828600,2.20,0.4776,95227,2012,100.0,0.0,52.3936170212766,0.0,77.01793721973094,0.0,14.686098654708521
